Senator Name,Senator URL,Senator ID,Birth Date,Constituency,Parliamentary Group,Committee Name,Committee URL
STREINU CERCEL Adrian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=075d383a-42a1-44d5-989f-cc686356d066,075d383a-42a1-44d5-989f-cc686356d066,30.08.1956,,Grupul parlamentar al Partidului Social Democrat,Comisia pentru sănătate,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=7f7c09a7-7ae7-4e99-9018-a9c5774ef858
STROE Felix,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=e945e210-e8a5-4e58-8c9f-d144f4a062b5,e945e210-e8a5-4e58-8c9f-d144f4a062b5,25.12.1955,,Grupul parlamentar al Partidului Social Democrat,"Comisia pentru apărare, ordine publică și siguranță națională",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=a825a62e-47e5-47d6-bcf5-a5d23e3382bf
STROE Felix,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=e945e210-e8a5-4e58-8c9f-d144f4a062b5,e945e210-e8a5-4e58-8c9f-d144f4a062b5,25.12.1955,,Grupul parlamentar al Partidului Social Democrat,Comisia pentru transporturi și infrastructură,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=0f905a32-3397-4e52-b3e1-9ba3319cfcc3
ȘIPOȘ Eugen-Cristian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=aa6ba21b-d06f-4f62-8659-d4e74add85cb,aa6ba21b-d06f-4f62-8659-d4e74add85cb,18.07.1971,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia pentru energie, infrastructură energetică și resurse minerale",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=fce2aea4-104c-4495-a3c1-41a9bd7e5f37
ȘIPOȘ Eugen-Cristian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=aa6ba21b-d06f-4f62-8659-d4e74add85cb,aa6ba21b-d06f-4f62-8659-d4e74add85cb,18.07.1971,,Grupul parlamentar Alianța pentru Unirea Românilor,Comisia pentru tineret și sport,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=2bd4bd40-5994-40a8-81b7-fcef2df3acfc
ȘIPOȘ Sorin-Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=a2987b08-f230-43f8-ab52-d9073851a524,a2987b08-f230-43f8-ab52-d9073851a524,17.04.1970,,Grupul parlamentar al Uniunii Salvați România,"Comisia pentru apărare, ordine publică și siguranță națională",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=a825a62e-47e5-47d6-bcf5-a5d23e3382bf
ȘIPOȘ Sorin-Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=a2987b08-f230-43f8-ab52-d9073851a524,a2987b08-f230-43f8-ab52-d9073851a524,17.04.1970,,Grupul parlamentar al Uniunii Salvați România,"Comisia pentru agricultură, industrie alimentară si dezvoltare rurală",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=fee2c024-fa84-489f-bb69-e3b434e0d5fd
ȘIPOȘ Sorin-Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=a2987b08-f230-43f8-ab52-d9073851a524,a2987b08-f230-43f8-ab52-d9073851a524,17.04.1970,,Grupul parlamentar al Uniunii Salvați România,"Comisia pentru energie, infrastructură energetică și resurse minerale",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=fce2aea4-104c-4495-a3c1-41a9bd7e5f37
ȘIPOȘ Sorin-Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=a2987b08-f230-43f8-ab52-d9073851a524,a2987b08-f230-43f8-ab52-d9073851a524,17.04.1970,,Grupul parlamentar al Uniunii Salvați România,Comisia pentru regulament,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=807773c0-c6eb-401f-b87e-42c34b9213fb
ȘTEFANESCU Daniela,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,11.02.1960,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia juridică, de numiri, disciplină, imunități și validări",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=8b2f7bb0-388e-46c7-b3cc-ef38d3968da3
ȘTEFANESCU Daniela,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,11.02.1960,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia pentru agricultură, industrie alimentară si dezvoltare rurală",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=fee2c024-fa84-489f-bb69-e3b434e0d5fd
ȘTEFANESCU Daniela,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,bd44b5a4-e8ab-43c1-8b0e-dc539f57f668,11.02.1960,,Grupul parlamentar Alianța pentru Unirea Românilor,Comisia pentru administrație publică,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=c20e16f6-9734-41da-be13-6beb4702be25
ȘTEFǍNACHE Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=9a773414-4c8d-41af-bd97-d9834eb23395,9a773414-4c8d-41af-bd97-d9834eb23395,02.07.1971,,Grupul parlamentar al Uniunii Salvați România,"Comisia economică, industrii, servicii, turism și antreprenoriat",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3c24f5c4-46d1-4dcd-b035-49c8c90a40a3
ȘTEFǍNACHE Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=9a773414-4c8d-41af-bd97-d9834eb23395,9a773414-4c8d-41af-bd97-d9834eb23395,02.07.1971,,Grupul parlamentar al Uniunii Salvați România,Comisia pentru administrație publică,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=c20e16f6-9734-41da-be13-6beb4702be25
ȘTEFǍNACHE Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=9a773414-4c8d-41af-bd97-d9834eb23395,9a773414-4c8d-41af-bd97-d9834eb23395,02.07.1971,,Grupul parlamentar al Uniunii Salvați România,Comisia pentru românii de pretutindeni,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=a3ba8a6b-8b59-47b1-8932-0d30b5f7add1
TÁNCZOS Barna,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=ad82d70d-0286-45a0-a3cc-e1df3fa38144,ad82d70d-0286-45a0-a3cc-e1df3fa38144,25.05.1976,,Grupul parlamentar al Uniunii Democrate Maghiare din România,"Comisia pentru buget, finanțe, activitate bancară și piață de capital",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=19d004bb-ad2a-43e6-b258-5495b37aa7af
TÁNCZOS Barna,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=ad82d70d-0286-45a0-a3cc-e1df3fa38144,ad82d70d-0286-45a0-a3cc-e1df3fa38144,25.05.1976,,Grupul parlamentar al Uniunii Democrate Maghiare din România,Comisia pentru mediu,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3bb3386f-054f-4cc4-8374-0b5c3b9a3e12
TASNADI Istvan-Szilard,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,13.03.1991,,Grupul parlamentar al Uniunii Democrate Maghiare din România,"Comisia pentru drepturile omului, egalitate de șanse, culte și minorități",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=1d044a32-1bad-4adf-925e-0abab63af58a
TASNADI Istvan-Szilard,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,13.03.1991,,Grupul parlamentar al Uniunii Democrate Maghiare din România,"Comisia pentru cercetarea abuzurilor, combaterea corupției și petiții",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=f8ec429d-75f4-4b5b-a199-1eaa5eeace09
TASNADI Istvan-Szilard,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,d7e43180-8a7d-47ce-94dd-e2e6ffb390d1,13.03.1991,,Grupul parlamentar al Uniunii Democrate Maghiare din România,Comisia pentru tineret și sport,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=2bd4bd40-5994-40a8-81b7-fcef2df3acfc
TǍNǍSESCU Alina-Elena,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=be0ed528-f7e8-43f5-a47e-e2f52e95a17c,be0ed528-f7e8-43f5-a47e-e2f52e95a17c,26.10.1975,,Grupul parlamentar al Partidului Social Democrat,"Comisia juridică, de numiri, disciplină, imunități și validări",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=8b2f7bb0-388e-46c7-b3cc-ef38d3968da3
TǍNǍSESCU Alina-Elena,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=be0ed528-f7e8-43f5-a47e-e2f52e95a17c,be0ed528-f7e8-43f5-a47e-e2f52e95a17c,26.10.1975,,Grupul parlamentar al Partidului Social Democrat,Comisia pentru constituționalitate,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=75fd4832-f4ba-4690-9f6d-5959b0b950fa
TǍNǍSESCU Alina-Elena,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=be0ed528-f7e8-43f5-a47e-e2f52e95a17c,be0ed528-f7e8-43f5-a47e-e2f52e95a17c,26.10.1975,,Grupul parlamentar al Partidului Social Democrat,Comisia pentru afaceri europene,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=0b43e912-a027-4003-942c-073d8c82af92
TUROS Lóránd,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,18.03.1977,,Grupul parlamentar al Uniunii Democrate Maghiare din România,"Comisia pentru apărare, ordine publică și siguranță națională",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=a825a62e-47e5-47d6-bcf5-a5d23e3382bf
TUROS Lóránd,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,18.03.1977,,Grupul parlamentar al Uniunii Democrate Maghiare din România,Comisia pentru sănătate,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=7f7c09a7-7ae7-4e99-9018-a9c5774ef858
TUROS Lóránd,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,3354f56c-a3e7-4cea-9dde-e3bd730d7b7f,18.03.1977,,Grupul parlamentar al Uniunii Democrate Maghiare din România,Comisia pentru cultură și media,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=bf3d1ac6-e2d1-4c07-bd5e-b2191548714b
VARGA Glad-Aurel,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=dac88f11-d51d-43e7-b5c0-e5692e92c4e1,dac88f11-d51d-43e7-b5c0-e5692e92c4e1,25.05.1986,,Grupul parlamentar al Partidului Național Liberal,Comisia pentru mediu,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3bb3386f-054f-4cc4-8374-0b5c3b9a3e12
VARGA Glad-Aurel,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=dac88f11-d51d-43e7-b5c0-e5692e92c4e1,dac88f11-d51d-43e7-b5c0-e5692e92c4e1,25.05.1986,,Grupul parlamentar al Partidului Național Liberal,Comisia pentru tineret și sport,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=2bd4bd40-5994-40a8-81b7-fcef2df3acfc
VASILE Marian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=0460dbeb-6caa-41f0-aead-ea380a592fde,0460dbeb-6caa-41f0-aead-ea380a592fde,08.06.1980,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia economică, industrii, servicii, turism și antreprenoriat",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3c24f5c4-46d1-4dcd-b035-49c8c90a40a3
VASILE Marian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=0460dbeb-6caa-41f0-aead-ea380a592fde,0460dbeb-6caa-41f0-aead-ea380a592fde,08.06.1980,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia pentru comunicații, tehnologia informației și inteligență artificială",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=ef36e8b3-2fb2-43e8-bd6d-1ad040db24b3
VǍNTU Cristian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=27b719e9-fa14-4f74-a01c-eb955ce9f0ec,27b719e9-fa14-4f74-a01c-eb955ce9f0ec,05.10.1973,,Grupul parlamentar Alianța pentru Unirea Românilor,Comisia pentru afaceri europene,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=0b43e912-a027-4003-942c-073d8c82af92
VǍNTU Cristian,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=27b719e9-fa14-4f74-a01c-eb955ce9f0ec,27b719e9-fa14-4f74-a01c-eb955ce9f0ec,05.10.1973,,Grupul parlamentar Alianța pentru Unirea Românilor,Comisia pentru sănătate,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=7f7c09a7-7ae7-4e99-9018-a9c5774ef858
VELA Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,26.03.1976,,Grupul parlamentar al Partidului Oamenilor Tineri,"Comisia juridică, de numiri, disciplină, imunități și validări",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=8b2f7bb0-388e-46c7-b3cc-ef38d3968da3
VELA Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,26.03.1976,,Grupul parlamentar al Partidului Oamenilor Tineri,"Comisia pentru învățământ, știință și inovare",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=b6d9d5f8-bf64-44c3-bdbf-12fe7567ba82
VELA Gheorghe,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,f1658cfa-9aea-415d-8ef2-ec0e6e4046fc,26.03.1976,,Grupul parlamentar al Partidului Oamenilor Tineri,"Comisia pentru drepturile omului, egalitate de șanse, culte și minorități",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=1d044a32-1bad-4adf-925e-0abab63af58a
VEŞTEA Mihail,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=70753dde-d7a5-47b2-859d-eee551ce150f,70753dde-d7a5-47b2-859d-eee551ce150f,18.07.1958,,Grupul parlamentar al Partidului Național Liberal,"Comisia pentru buget, finanțe, activitate bancară și piață de capital",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=19d004bb-ad2a-43e6-b258-5495b37aa7af
VEŞTEA Mihail,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=70753dde-d7a5-47b2-859d-eee551ce150f,70753dde-d7a5-47b2-859d-eee551ce150f,18.07.1958,,Grupul parlamentar al Partidului Național Liberal,Comisia pentru administrație publică,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=c20e16f6-9734-41da-be13-6beb4702be25
VLAHU Nicolae,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=f6b7345b-82ca-43bf-9b7e-efe5c038b2a0,f6b7345b-82ca-43bf-9b7e-efe5c038b2a0,24.09.1989,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia juridică, de numiri, disciplină, imunități și validări",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=8b2f7bb0-388e-46c7-b3cc-ef38d3968da3
VLAHU Nicolae,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=f6b7345b-82ca-43bf-9b7e-efe5c038b2a0,f6b7345b-82ca-43bf-9b7e-efe5c038b2a0,24.09.1989,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia pentru cercetarea abuzurilor, combaterea corupției și petiții",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=f8ec429d-75f4-4b5b-a199-1eaa5eeace09
VLAŞIN Sorin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=e681a8ad-b809-40ae-9075-f0879f10a986,e681a8ad-b809-40ae-9075-f0879f10a986,19.04.1971,,Grupul parlamentar al Partidului Social Democrat,"Comisia economică, industrii, servicii, turism și antreprenoriat",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3c24f5c4-46d1-4dcd-b035-49c8c90a40a3
VLAŞIN Sorin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=e681a8ad-b809-40ae-9075-f0879f10a986,e681a8ad-b809-40ae-9075-f0879f10a986,19.04.1971,,Grupul parlamentar al Partidului Social Democrat,"Comisia pentru muncă, familie și protecție socială",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=7cae207a-3ae5-4cf6-8568-eb3bf69a9b88
VLAŞIN Sorin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=e681a8ad-b809-40ae-9075-f0879f10a986,e681a8ad-b809-40ae-9075-f0879f10a986,19.04.1971,,Grupul parlamentar al Partidului Social Democrat,"Comisia pentru energie, infrastructură energetică și resurse minerale",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=fce2aea4-104c-4495-a3c1-41a9bd7e5f37
VLǍESCU Virgiliu-George,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=aec2401e-7bfd-4c9f-9f67-f418bcdc5be5,aec2401e-7bfd-4c9f-9f67-f418bcdc5be5,20.06.1969,,Grupul parlamentar Alianța pentru Unirea Românilor,"Comisia pentru învățământ, știință și inovare",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=b6d9d5f8-bf64-44c3-bdbf-12fe7567ba82
VLǍESCU Virgiliu-George,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=aec2401e-7bfd-4c9f-9f67-f418bcdc5be5,aec2401e-7bfd-4c9f-9f67-f418bcdc5be5,20.06.1969,,Grupul parlamentar Alianța pentru Unirea Românilor,Comisia pentru tineret și sport,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=2bd4bd40-5994-40a8-81b7-fcef2df3acfc
ZAMFIR Daniel-Cătălin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=94bb9130-2698-4509-9bea-ffcedf3dac7f,94bb9130-2698-4509-9bea-ffcedf3dac7f,10.03.1967,,Grupul parlamentar al Partidului Social Democrat,"Comisia pentru buget, finanțe, activitate bancară și piață de capital",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=19d004bb-ad2a-43e6-b258-5495b37aa7af
ZAMFIR Daniel-Cătălin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=94bb9130-2698-4509-9bea-ffcedf3dac7f,94bb9130-2698-4509-9bea-ffcedf3dac7f,10.03.1967,,Grupul parlamentar al Partidului Social Democrat,"Comisia economică, industrii, servicii, turism și antreprenoriat",https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=3c24f5c4-46d1-4dcd-b035-49c8c90a40a3
ZAMFIR Daniel-Cătălin,https://www.senat.ro/FisaSenator.aspx?ParlamentarID=94bb9130-2698-4509-9bea-ffcedf3dac7f,94bb9130-2698-4509-9bea-ffcedf3dac7f,10.03.1967,,Grupul parlamentar al Partidului Social Democrat,Comisia pentru administrație publică,https://www.senat.ro/ComponentaComisii.aspx?Zi=&ComisieID=c20e16f6-9734-41da-be13-6beb4702be25
